route_long_name,route_short_name,agency_id,route_type,route_id
,131,171,3,12671
,131,175,3,4469
,131,176,3,20644
,131,185,3,5710
,131,186,3,22034
,131,188,3,2654
,131,191,3,20742
,131,212,3,17167
,131,221,3,13031
,131,270,3,36
,131,274,3,19153
,131,276,3,11598
,131,30,3,15773
,131,300,3,13192
,131,315,3,12167
,131,332,3,20490
,131,339,3,6602
,131,35,3,16871
,131,38,3,16959
,131,5,3,9674
,131,87,3,19037
,1310,139,3,12977
,1310,292,3,7454
,1311,139,3,10728
,1312,139,3,3357
,1313,139,3,6820
,1315,139,3,3457
,1317,139,3,13570
,132,10,3,7526
,132,105,3,2455
,132,11,3,2445
,132,124,3,9364
,132,143,3,16299
,132,17,3,21940
,132,171,3,20828
,132,176,3,17227
,132,180,3,9252
,132,183,3,21138
,132,188,3,18093
,132,191,3,4682
,132,212,3,21540
,132,221,3,11463
,132,270,3,21506
,132,276,3,7543
,132,282,3,5965
,132,300,3,4643
,132,315,3,8353
,132,37,3,7182
,132,38,3,15535
,132,58,3,12839
,132,74,3,15795
,132,87,3,17320
,132,89,3,5088
,1320,139,3,18996
,1321,139,3,12256
,1321,243,3,1578
,1322,139,3,2932
,1322,243,3,19786
,1322,35,3,17925
,1323,139,3,18150
,1323,243,3,13089
,1323,35,3,11349
,1324,243,3,11955
,1324,35,3,1337
,1325,35,3,15602
,1326,243,3,1198
,1327,243,3,9202
,1328,243,3,9086
,1329,139,3,11457
,1329,243,3,19446
,133,143,3,19061
,133,17,3,19179
,133,171,3,20190
,133,176,3,20052
,133,188,3,7988
,133,191,3,4350
,133,212,3,17917
,133,221,3,576
,133,25,3,17722
,133,270,3,13265
,133,274,3,4837
,133,275,3,5936
,133,276,3,11358
,133,30,3,9569
,133,300,3,1658
,133,315,3,14788
,133,332,3,14045
,133,37,3,589
,133,38,3,1543
,133,5,3,5503
,133,87,3,19611
,133,89,3,9492
,1330,35,3,15925
,1331,35,3,4318
,1332,35,3,10986
,1333,35,3,18841
,1334,35,3,2612
,1335,35,3,9447
,1336,243,3,16833
,1336,35,3,955
,1337,139,3,9216
,1337,35,3,5489
,1338,139,3,20889
,1338,35,3,2057
,1339,139,3,13613
,1339,35,3,10685
,134,10,3,12157
,134,11,3,5388
,134,115,3,17862
,134,124,3,19521
,134,14,3,1380
,134,143,3,17444
,134,17,3,17124
,134,171,3,11210
,134,176,3,13284
,134,185,3,4269
,134,188,3,17793
,134,191,3,12848
,134,221,3,16074
,134,25,3,6147
,134,30,3,4075
,134,300,3,15413
,134,315,3,14666
,134,332,3,20762
,134,35,3,720
,134,38,3,19413
,134,5,3,11511
,134,87,3,16834
,1340,139,3,18041
,1340,35,3,323
,1343,139,3,4808
,1344,139,3,14295
,1346,139,3,5988
,135,10,3,4432
,135,115,3,4170
,135,124,3,10249
,135,143,3,15859
,135,17,3,9784
,135,176,3,3773
,135,184,3,19025
,135,185,3,16026
,135,191,3,4302
,135,212,3,7206
,135,221,3,2681
,135,25,3,16247
,135,270,3,1047
,135,282,3,18665
,135,30,3,21152
,135,300,3,18088
,135,315,3,682
,135,332,3,18151
,135,37,3,18348
,135,38,3,12990
,135,5,3,11438
,135 R,233,3,9100
,1351,139,3,3705
,1352,139,3,8810
,1353,139,3,20998
,1354,139,3,5353
,136,10,3,13103
,136,11,3,7822
,136,124,3,1905
,136,142,3,15714
,136,143,3,3
,136,17,3,18666
,136,185,3,17935
,136,191,3,17178
,136,212,3,14769
,136,221,3,22147
,136,25,3,20776
,136,270,3,10641
,136,30,3,15627
,136,300,3,16611
,136,315,3,5869
,136,332,3,8995
,136,37,3,7818
,136,38,3,8492
,136,5,3,14888
,136,87,3,13467
,1360A,243,3,9953
,1360B,243,3,19414
,1361,243,3,2613
,1367,35,3,19239
,137,11,3,17635
,137,124,3,21120
,137,143,3,2595
,137,17,3,12636
,137,191,3,5299
,137,212,3,1233
,137,221,3,3418
,137,25,3,1263
,137,30,3,15682
,137,300,3,21587
,137,315,3,4822
,137,332,3,7880
,137,37,3,17672
,137,38,3,16393
,137,5,3,3158
,1377,243,3,3767
,1378,35,3,3768
,1379,35,3,14094
,138,105,3,2761
,138,11,3,5833
,138,143,3,665
,138,17,3,4838
,138,191,3,7763
,138,212,3,9757
,138,221,3,6326
,138,270,3,10628
,138,300,3,5294
,138,315,3,7259
,138,332,3,18118
,138,37,3,14386
,138,38,3,296
,138,5,3,22650
,1380,35,3,3928
,1381,243,3,18056
,1381,35,3,17730
,1382,243,3,15788
,1382,35,3,14692
,1389,243,3,12129
,139,10,3,9856
,139,124,3,19166
,139,143,3,2631
,139,17,3,13231
,139,185,3,13210
,139,212,3,16578
,139,221,3,18527
,139,30,3,19514
,139,300,3,12036
,139,332,3,5485
,139,38,3,7938
,139,5,3,20053
,13A,262,3,5239
,13B,262,3,11536
,14,109,3,21386
,14,11,3,3286
,14,117,3,9588
,14,122,3,4862
,14,127,3,1451
,14,137,3,10530
,14,139,3,20137
,14,145,3,17076
,14,146,3,17246
,14,151,3,2665
,14,162,3,22462
,14,167,3,18201
,14,176,3,6248
,14,181,3,4974
,14,182,3,5408
,14,183,3,12090
,14,186,0,17179
,14,194,3,1299
,14,197,3,9101
,14,198,3,2320
,14,203,3,9108
,14,225,3,13414
,14,229,3,6740
,14,247,3,19913
,14,255,3,2406
,14,260,3,13312
,14,261,3,12396
,14,262,3,14729
,14,270,3,16344
,14,281,3,391
,14,286,3,15103
,14,289,3,4162
,14,295,0,12697
,14,304,3,20198
,14,313,0,1930
,14,318,3,21840
,14,329,3,10175
,14,331,3,3954
,14,343,3,1916
,14,344,3,17776
,14,46,3,20546
,14,47,3,19998
,14,71,3,8577
,14,75,3,14820
,14,85,3,12339
,14,91,3,10568
,14,96,3,8320
,140,10,3,6741
,140,102,3,15834
,140,105,3,14119
,140,109,3,7881
,140,11,3,9594
,140,116,3,21363
,140,124,3,397
,140,14,3,6120
,140,143,3,17267
,140,164,3,18553
,140,17,3,11086
,140,171,3,18779
,140,191,3,6943
,140,221,3,18714
,140,233,3,20983
,140,282,3,2499
,140,30,3,4922
,140,300,3,1230
,140,315,3,19768
,140,37,3,10599
,140,38,3,8747
,140,5,3,7619
,140,87,3,13715
,1401,83,3,15745
,1402,83,3,13627
,1403,83,3,20946
,1404,243,3,10980
,1404,83,3,6365
,1405,83,3,21677
,1406,83,3,17537
,1407,83,3,12698
,1408,83,3,16585
,141,10,3,3042
,141,102,3,20583
,141,105,3,7684
,141,11,3,12625
,141,126,3,7796
,141,14,3,21588
,141,143,3,7265
,141,164,3,9921
,141,171,3,16489
,141,175,3,16007
,141,176,3,1659
,141,180,3,17154
,141,188,3,18465
,141,191,3,22236
,141,221,3,13851
,141,243,3,1716
,141,274,3,8951
,141,276,3,19986
,141,300,3,11259
,141,315,3,13988
,141,35,3,15746
,141,37,3,20437
,141,38,3,21589
,141,46,3,2969
,141,5,3,12665
,141,98,3,12653
,1410,83,3,12582
,1416,83,3,17673
,142,10,3,21604
,142,102,3,5079
,142,105,3,8170
,142,109,3,4215
,142,143,3,6564
,142,164,3,22511
,142,171,3,3470
,142,175,3,12072
,142,191,3,18386
,142,221,3,17372
,142,270,3,4371
,142,282,3,12492
,142,30,3,21722
,142,300,3,15243
,142,315,3,127
,142,35,3,103
,142,37,3,16416
,142,38,3,969
,142,46,3,6198
,142,58,3,8758
,142,87,3,13063
,1421,83,3,9878
,1422,83,3,3301
,1423,83,3,15905
,1424,83,3,19684
,1425,83,3,2218
,1426,83,3,21812
,1427,83,3,4667
,1428,83,3,21799
,1429,83,3,20379
,143,10,3,6829
,143,102,3,794
,143,105,3,3660
,143,109,3,11838
,143,11,3,2874
,143,143,3,5566
,143,164,3,537
,143,165,3,2183
,143,17,3,15305
,143,171,3,20733
,143,186,3,8817
,143,188,3,13155
,143,221,3,9253
,143,276,3,17772
,143,30,3,11222
,143,300,3,7507
,143,37,3,8435
,143,38,3,7166
,143,5,3,20438
,143,74,3,10167
,143,87,3,1387
,1430,83,3,6877
,1431,83,3,5957
,1433,83,3,15536
,1434,83,3,1869
,1435,83,3,2747
,1437,83,3,13833
,1438,83,3,4157
,144,10,3,3661
,144,102,3,17948
,144,105,3,15998
,144,109,3,4323
,144,126,3,17768
,144,143,3,18752
,144,17,3,20498
,144,191,3,12570
,144,221,3,1033
,144,243,3,12508
,144,315,3,13594
,144,35,3,10960
,144,38,3,2804
,144,87,3,14933
,145,10,3,12365
,145,102,3,4291
,145,105,3,8833
,145,109,3,8301
,145,11,3,10345
,145,126,3,13759
,145,164,3,18725
,145,17,3,17237
,145,191,3,18275
,145,221,3,22577
,145,35,3,13709
,145,38,3,14303
,145,5,3,4065
,145,74,3,13678
,1451,35,3,6593
,1451.1,35,3,22618
,1452,35,3,22507
,1454,123,3,18346
,1454,35,3,4990
,1454.1,35,3,21100
,1454.2,35,3,6514
,146,102,3,911
,146,105,3,20904
,146,109,3,20895
,146,11,3,2647
,146,126,3,22626
,146,164,3,9135
,146,191,3,8836
,146,221,3,2039
,146,300,3,1603
,146,314,3,20107
,146,315,3,22123
,146,37,3,11200
,146,38,3,15683
,146,5,3,5696
,146,58,3,5722
,1465,35,3,10961
,1465.1,35,3,17255
,1467,35,3,4814
,1468,35,3,3790
,1469,35,3,11100
,1469.1,35,3,6519
,1469.2,35,3,20308
,1469.3,35,3,18718
,147,105,3,12005
,147,109,3,21990
,147,11,3,11023
,147,143,3,20057
,147,155,3,21771
,147,221,3,1945
,147,282,3,5065
,147,30,3,6702
,147,37,3,4674
,147,38,3,21274
,147,89,3,740
,1475,35,3,509
,1478,35,3,5013
,1479,243,3,20829
,1479,35,3,20089
,147A,105,3,2194
,148,105,3,21459
,148,109,3,11641
,148,11,3,3994
,148,143,3,8045
,148,164,3,20856
,148,221,3,18000
,148,270,3,16729
,148,38,3,989
,148,58,3,10358
,1481,35,3,14246
,1482,35,3,16659
,149,10,3,6884
,149,105,3,1405
,149,11,3,12991
,149,122,3,16040
,149,143,3,13133
,149,17,3,6723
,149,221,3,17854
,149,270,3,9946
,149,37,3,13193
,149,5,3,11160
,149,58,3,4260
,1491,243,3,12426
,14E,262,3,7939
,15,107,3,3438
,15,109,3,10014
,15,11,3,13642
,15,114,3,17084
,15,117,3,6168
,15,118,3,6207
,15,12,3,14424
,15,122,3,20007
,15,127,3,917
,15,137,3,13211
,15,139,3,21794
,15,146,3,9455
,15,15,3,16716
,15,151,3,15420
,15,167,3,20006
,15,176,3,8284
,15,178,3,16396
,15,181,3,22466
,15,182,3,17863
,15,183,3,19011
,15,186,0,15445
,15,194,3,21275
,15,197,3,22428
,15,198,3,17529
,15,203,3,1210
,15,229,3,13146
,15,246,3,9752
,15,247,3,1481
,15,260,3,17107
,15,261,3,14731
,15,262,3,7183
,15,270,3,12925
,15,281,3,6464
,15,286,3,18104
,15,295,0,20191
,15,304,3,2722
,15,315,3,10723
,15,318,3,15885
,15,329,3,12274
,15,331,3,1885
,15,344,3,9916
,15,41,3,19569
,15,46,3,18387
,15,5,3,7075
,15,71,3,13166
,15,85,3,3210
,15,87,3,8727
,150,10,3,5500
,150,116,3,14023
,150,122,3,12288
,150,139,3,2491
,150,14,3,20784
,150,164,3,202
,150,191,3,8039
,150,221,3,577
,150,233,3,18832
,150,282,3,18420
,150,30,3,17480
,150,315,3,4926
,150,35,3,1085
,150,38,3,21364
,150,5,3,2596
,150,58,3,18278
,150,87,3,15289
,1501,101,3,4275
,1502,101,3,12583
,1503,101,3,3900
,1504,101,3,11920
,1505,101,3,8513
,1506,101,3,9325
,1507,101,3,10497
,1508,101,3,15400
,1509,101,3,5886
,151,10,3,20058
,151,105,3,7675
,151,109,3,223
,151,11,3,13355
,151,122,3,12758
,151,164,3,20670
,151,17,3,21071
,151,171,3,16855
,151,175,3,1433
,151,176,3,6042
,151,185,3,14347
,151,188,3,18456
,151,221,3,17960
,151,225,3,16717
,151,270,3,9873
,151,276,3,16915
,151,304,3,57
,151,315,3,12938
,151,332,3,20
,151,35,3,166
,151,38,3,12073
,151,5,3,18630
,151,87,3,11260
,1510,101,3,595
,1511,101,3,1834
,1512,101,3,2456
,1513,101,3,15407
,1514,101,3,7352
,1515,101,3,4244
,1516,101,3,21139
,1517,101,3,4871
,1518,101,3,5052
,152,105,3,571
,152,109,3,1158
,152,11,3,6860
,152,122,3,13783
,152,142,3,21216
,152,164,3,18482
,152,17,3,470
,152,171,3,20575
,152,175,3,7070
,152,188,3,7184
,152,225,3,3402
,152,304,3,1611
,152,315,3,12840
,152,332,3,3609
,152,37,3,5557
,152,38,3,7819
,152,5,3,2553
,152,87,3,15796
,1524,243,3,3430
,153,10,3,18425
,153,102,3,3496
,153,109,3,9696
,153,11,3,18977
,153,122,3,13564
,153,143,3,11921
,153,164,3,4270
,153,17,3,4683
,153,171,3,2569
,153,175,3,17538
,153,188,3,5400
,153,221,3,6148
,153,315,3,4424
,153,332,3,12916
,153,38,3,13537
,153,5,3,22733
,154,10,3,20531
,154,102,3,12917
,154,105,3,4489
,154,11,3,2420
,154,122,3,14071
,154,139,3,9365
,154,14,3,12819
,154,164,3,8163
,154,17,3,21732
,154,171,3,20638
,154,188,3,3471
,154,225,3,18173
,154,270,3,15455
,154,276,3,19617
,154,30,3,8493
,154,315,3,19286
,154,332,3,16399
,154,35,3,16218
,154,37,3,10552
,154,38,3,22517
,154,5,3,4460
,1546,118,3,8052
,1547,118,3,22400
,1548,118,3,11778
,155,10,3,15111
,155,102,3,16979
,155,105,3,628
,155,109,3,18656
,155,11,3,17261
,155,122,3,12907
,155,14,3,642
,155,164,3,2886
,155,17,3,18541
,155,171,3,3922
,155,180,3,18930
,155,225,3,15104
,155,270,3,9074
,155,30,3,8125
,155,35,3,6308
,155,38,3,2918
,155,5,3,20315
,155,75,3,5731
,1551,118,3,3701
,1552,118,3,22598
,1554,118,3,6929
,1556,118,3,19147
,1556,143,3,3915
,1557,143,3,13738
,156,105,3,18657
,156,109,3,12275
,156,11,3,17663
,156,122,3,22148
,156,139,3,20881
,156,143,3,17694
,156,164,3,11978
,156,171,3,11599
,156,221,3,14370
,156,225,3,6594
,156,270,3,18872
,156,30,3,10901
,156,37,3,22351
,156,38,3,614
,156,5,3,19497
,1561,118,3,2994
,1562,118,3,13643
,1564,118,3,19967
,1566,74,3,9393
,1568,118,3,11550
,157,10,3,16357
,157,11,3,7640
,157,122,3,12158
,157,164,3,3118
,157,171,3,11227
,157,191,3,10346
,157,221,3,2168
,157,270,3,9326
,157,315,3,20476
,157,37,3,7627
,157,38,3,2768
,157,5,3,16378
,1571,143,3,9508
,1572,118,3,21414
,1574,118,3,1937
,1576,118,3,11507
,1577,118,3,14685
,1578,89,3,22491
,158,10,3,977
,158,109,3,12208
,158,11,3,10275
,158,122,3,8227
,158,164,3,15671
,158,17,3,2762
,158,171,3,5322
,158,191,3,19691
,158,221,3,4573
,158,225,3,22064
,158,270,3,10666
,158,30,3,8444
,158,304,3,20785
,158,315,3,3037
,158,37,3,9256
,158,38,3,15954
,1581,118,3,2370
,1582,118,3,5289
,1583,89,3,14046
,1585,74,3,11929
,1586,118,3,15897
,1587,118,3,17268
,1588,118,3,17328
,159,10,3,7423
,159,102,3,17489
,159,105,3,17222
,159,116,3,20097
,159,122,3,17508
,159,17,3,3216
,159,171,3,2682
,159,191,3,21905
,159,221,3,13906
,159,315,3,20873
,159,37,3,3433
,159,38,3,6348
,1591,118,3,14009
,1593,118,3,22180
,1598,164,3,12717
,15ALT,262,3,1044
,15E,262,3,5623
,15E11,101,3,19067
,15E12,101,3,17651
,15E13,101,3,18215
,15E15,101,3,6407
,15E17,101,3,15045
,15E18,101,3,17988
,15E19,101,3,19054
,15E2,101,3,17247
,15E20,101,3,16995
,15E21,101,3,15217
,15E3,101,3,13363
,15E4,101,3,18501
,15E6,101,3,22537
,15E7,101,3,22027
,15E8,101,3,2354
,15E9,101,3,6440
,15V22,101,3,22166
,15a,167,3,12707
,15b,167,3,15537
,16,10,0,13684
,16,109,3,19882
,16,11,3,16479
,16,114,3,14897
,16,117,3,14698
,16,12,3,11485
,16,122,3,20217
,16,124,3,6399
,16,137,3,4789
,16,139,3,19699
,16,144,3,14477
,16,15,3,12307
,16,151,3,3779
,16,162,3,4057
,16,167,3,15153
,16,176,3,5490
,16,178,3,19999
,16,181,3,1516
,16,182,3,7982
,16,183,3,17818
,16,186,0,8148
,16,216,0,21061
,16,225,3,2387
,16,229,3,648
,16,233,3,21276
,16,261,3,7923
,16,262,3,15689
,16,281,3,3623
,16,286,3,4798
,16,295,0,4163
,16,30,0,2212
,16,304,3,1363
,16,306,3,2076
,16,315,3,10508
,16,318,3,11779
,16,329,3,1300
,16,331,3,5109
,16,334,3,9901
,16,46,3,10460
,16,5,3,21140
,16,66,3,13663
,16,71,3,9096
,16,75,3,4493
,16,85,3,7481
,16,91,3,9966
,16,96,3,18626
,160,10,3,11792
,160,102,3,15913
,160,109,3,17979
,160,11,3,12303
,160,116,3,20268
,160,122,3,9509
,160,130,3,5534
,160,139,3,1071
,160,143,3,17731
,160,164,3,74
,160,17,3,17836
,160,175,3,20715
,160,188,3,4351
,160,221,3,16201
,160,227,3,14152
,160,243,3,11067
,160,270,3,15015
,160,274,3,13396
,160,282,3,22453
,160,30,3,11699
,160,304,3,20665
,160,37,3,4637
,160,38,3,13078
,160,5,3,13524
,160,58,3,21893
,160,7,3,13346
,160,87,3,13058
,160,89,3,20008
,1601,123,3,16132
,1602,123,3,9018
,1603,123,3,7711
,1606,123,3,21946
,1607,123,3,6349
,1608,123,3,21101
,1609,123,3,1906
,161,10,3,20015
,161,102,3,4714
,161,105,3,19089
,161,109,3,16640
,161,11,3,10928
,161,126,3,12027
,161,14,3,15960
,161,143,3,1705
,161,164,3,9954
,161,17,3,20494
,161,175,3,2909
,161,183,3,1475
,161,191,3,7978
,161,221,3,13032
,161,227,3,21800
,161,233,3,14195
,161,275,3,8595
,161,30,3,15021
,161,304,3,17064
,161,315,3,13252
,161,332,3,1413
,161,37,3,861
,161,38,3,21637
,161,5,3,3893
,161,87,3,22498
,1611,123,3,5558
,1612,123,3,10168
,1616,243,3,13774
,162,10,3,5431
,162,102,3,16494
,162,109,3,538
,162,14,3,19268
,162,164,3,16653
,162,17,3,16685
,162,175,3,20046
,162,186,3,13671
,162,191,3,14699
,162,227,3,5245
,162,233,3,10629
,162,30,3,9939
,162,304,3,16909
,162,315,3,22280
,162,37,3,22389
,162,38,3,13224
,162,5,3,22722
,162,87,3,20063
,162s,17,3,13332
,163,10,3,18174
,163,105,3,18785
,163,109,3,17754
,163,11,3,12947
,163,126,3,2247
,163,14,3,16250
,163,164,3,9894
,163,17,3,2233
,163,191,3,12022
,163,227,3,5095
,163,233,3,9926
,163,243,3,4319
,163,270,3,16529
,163,275,3,13571
,163,30,3,21961
,163,315,3,18276
,163,332,3,18989
,163,37,3,2213
,163,38,3,4232
,163,74,3,1697
,163,87,3,6661
,1631,123,3,1757
,1632,123,3,20551
,164,10,3,15613
,164,102,3,8899
,164,105,3,20734
,164,164,3,17900
,164,17,3,16110
,164,175,3,13064
,164,227,3,17145
,164,30,3,721
,164,315,3,2011
,164,332,3,2805
,164,37,3,4815
,164,38,3,8134
,1641,123,3,1335
,165,10,3,825
,165,105,3,21370
,165,126,3,12190
,165,164,3,580
,165,30,3,1163
,165,315,3,22548
,165,332,3,18141
,165,37,3,9868
,165,38,3,21668
,1651,123,3,7741
,1652,123,3,21066
,1653,123,3,203
,1654,123,3,13285
,1659,243,3,6648
,165A,105,3,3048
,166,10,3,15138
,166,102,3,17345
,166,105,3,9575
,166,11,3,9411
,166,116,3,5432
,166,122,3,20463
,166,164,3,2461
,166,227,3,17989
,166,233,3,17896
,166,275,3,3738
,166,30,3,10854
,166,58,3,5105
,1661,123,3,21170
,1662,123,3,22571
,167,10,3,3090
,167,105,3,12859
,167,11,3,20384
,167,122,3,4327
,167,164,3,4245
,167,191,3,2562
,167,243,3,12276
,167,304,3,15603
,167,315,3,8272
,167,35,3,22562
,167,5,3,15567
,167,58,3,13775
,1671,123,3,20671
,1672,123,3,18202
,1673,123,3,8498
,168,10,3,15222
,168,105,3,10994
,168,11,3,17335
,168,122,3,15414
,168,164,3,10408
,168,191,3,5136
,168,30,3,8020
,168,304,3,2195
,168,315,3,7388
,168,332,3,2597
,168,37,3,16507
,168,5,3,2466
,1681,123,3,6637
,169,10,3,19425
,169,102,3,1489
,169,105,3,18926
,169,11,3,3687
,169,116,3,2683
,169,122,3,12130
,169,191,3,1315
,169,30,3,3302
,169,304,3,19618
,169,315,3,17819
,169,5,3,15415
,169,68,3,5703
,1691,123,3,21830
,1692,123,3,1886
,1693,123,3,16923
,1694,123,3,4255
,16E,334,3,6366
,16a,167,3,5495
,17,10,0,22193
,17,107,3,14967
,17,109,3,22288
,17,11,3,5942
,17,114,3,20158
,17,117,3,22478
,17,124,3,20535
,17,137,3,1851
,17,139,3,4914
,17,144,3,8107
,17,145,3,4066
,17,15,3,15077
,17,151,3,18349
,17,17,0,722
,17,176,3,8061
,17,181,3,17949
,17,182,3,5285
,17,197,3,8294
,17,199,3,3910
,17,203,3,11665
,17,225,3,16101
,17,229,3,16535
,17,233,3,788
,17,25,1,4352
,17,255,3,14764
,17,260,3,7813
,17,261,3,10311
,17,262,3,15774
,17,281,3,10186
,17,295,0,21857
,17,304,3,5304
,17,306,3,243
,17,315,3,6933
,17,329,3,6939
,17,334,3,12637
,17,41,3,2127
,17,46,3,9378
,17,5,3,14824
,17,66,3,22609
,17,71,3,15145
,17,91,3,20882
,17,96,3,16052
,17 AST,145,3,19737
,170,10,3,6595
,170,102,3,11567
,170,109,3,21620
,170,116,3,20393
,170,14,3,2982
,170,143,3,16350
,170,155,3,345
,170,164,3,9962
,170,18,3,9763
,170,191,3,19334
,170,243,3,3200
,170,25,3,13685
,170,30,3,20199
,170,315,3,11756
,170,37,3,9820
,170,38,3,17664
,170,5,3,4058
,170,7,3,5071
,170,87,3,534
,1700,118,3,20791
,1701,118,3,15346
,1702,118,3,10298
,1703,118,3,21329
,1704,118,3,6724
,1705,118,3,9570
,1705,164,3,14501
,1706,118,3,12869
,1707,118,3,10553
,1708,118,3,15854
,1709,118,3,17232
,170A,243,3,20971
,171,10,3,18620
,171,105,3,12329
,171,11,3,20962
,171,113,3,8728
,171,14,3,9967
,171,143,3,666
,171,160,3,21309
,171,164,3,17926
,171,171,3,21387
,171,175,3,21182
,171,188,3,3835
,171,191,3,12043
,171,233,3,15037
,171,30,3,11350
,171,304,3,16751
,171,315,3,18734
,171,37,3,8779
,171,38,3,970
,171,5,3,12835
,171,7,3,7034
,1710,118,3,11223
,1711,118,3,15027
,1713,118,3,19533
,1715,118,3,6537
,1719,118,3,2248
,172,10,3,20803
,172,102,3,10099
,172,14,3,13295
,172,143,3,14198
,172,155,3,7546
,172,160,3,14019
,172,164,3,4303
,172,171,3,7379
,172,18,3,21145
,172,186,3,20103
,172,191,3,5588
,172,225,3,22170
,172,243,3,398
,172,30,3,10576
,172,304,3,17358
,172,315,3,9780
,172,38,3,13879
,172,5,3,7306
,172,7,3,13364
,172,87,3,2554
,1724,118,3,4938
,1726,243,3,4122
,173,10,3,19809
,173,102,3,2518
,173,105,3,2933
,173,14,3,1014
,173,143,3,16512
,173,160,3,22075
,173,164,3,14387
,173,171,3,18990
,173,18,3,2586
,173,186,3,12654
,173,191,3,13167
,173,225,3,2205
,173,243,3,385
,173,304,3,7339
,173,315,3,22578
,173,37,3,636
,173,38,3,11568
,173,58,3,21974
,173,7,3,20963
,173,87,3,5704
,1739,243,3,7924
,173A,105,3,8967
,174,10,3,2184
,174,102,3,9680
,174,105,3,2826
,174,11,3,14102
,174,143,3,21541
,174,160,3,2240
,174,164,3,11793
,174,188,3,14916
,174,274,3,14759
,174,304,3,5459
,174,38,3,4296
,174,5,3,14014
,174,7,3,5589
,174,87,3,6156
,1749,243,3,21662
,175,10,3,14304
,175,102,3,12161
,175,105,3,12827
,175,109,3,13839
,175,11,3,3389
,175,143,3,8805
,175,155,3,19780
,175,160,3,11399
,175,164,3,12767
,175,18,3,11306
,175,186,3,12832
,175,30,3,14120
,175,38,3,15146
,175,87,3,21542
,1751,118,3,3847
,1752,118,3,13253
,1753,118,3,7790
,1754,89,3,20588
,1755,118,3,12427
,1756,118,3,9087
,1757,118,3,5937
,1758,118,3,1510
,175A,105,3,21394
,176,10,3,18240
,176,105,3,18407
,176,109,3,8996
,176,11,3,4757
,176,122,3,20504
,176,160,3,8
,176,164,3,5170
,176,186,3,982
,176,38,3,18113
,176,5,3,16115
,176,87,3,4337
,1762,118,3,17185
,1763,118,3,17961
,1767,118,3,17524
,177,10,3,16133
,177,102,3,16095
,177,105,3,14095
,177,109,3,16880
,177,11,3,10867
,177,122,3,20178
,177,160,3,4158
,177,164,3,13118
,177,315,3,13296
,177,37,3,217
,177,5,3,355
,177,7,3,15614
,177,75,3,18658
,177A,105,3,22734
,178,10,3,5442
,178,105,3,17379
,178,109,3,5138
,178,11,3,4790
,178,122,3,13286
,178,143,3,20427
,178,160,3,19582
,178,164,3,5778
,178,304,3,20419
,178,315,3,20108
,178,5,3,12191
,1789,243,3,1469
,179,10,3,4585
,179,105,3,18347
,179,11,3,10402
,179,116,3,18261
,179,122,3,11873
,179,160,3,4271
,179,164,3,2106
,179,30,3,2880
,179,315,3,18442
,179,5,3,19669
,17A,334,3,20560
,17ALT,262,3,13397
,17E,96,3,2892
,18,10,3,9895
,18,107,3,10855
,18,109,3,10106
,18,11,3,799
,18,114,3,13174
,18,117,3,333
,18,124,3,21332
,18,137,3,750
,18,139,3,167
,18,145,3,17077
,18,15,3,13432
,18,151,3,22433
,18,17,0,8759
,18,181,3,17927
,18,182,3,21902
,18,190,3,8008
,18,203,3,18876
,18,225,3,14189
,18,233,3,22492
,18,254,3,13036
,18,261,3,15236
,18,281,3,12053
,18,295,0,958
,18,30,0,18955
,18,304,3,18726
,18,31,3,7501
,18,315,3,5855
,18,318,3,5474
,18,334,3,21365
,18,41,3,12711
,18,47,3,4159
,18,5,3,5540
,18,91,3,19787
,180,10,3,17847
,180,102,3,2234
,180,105,3,20030
,180,116,3,16134
,180,118,3,21875
,180,122,3,3147
,180,14,3,19180
,180,17,3,9547
,180,171,3,6092
,180,243,3,893
,180,245,3,14232
,180,38,3,683
,180,5,3,18020
,180,7,3,16389
,180,87,3,18175
,1800,118,3,22605
,1801,118,3,13291
,1802,118,3,1796
,1803,118,3,21831
,1805,118,3,14348
,1806,118,3,19447
,1807,118,3,19353
,1808,118,3,7768
,1809,118,3,2146
,181,10,3,9743
,181,105,3,7324
,181,109,3,12849
,181,118,3,4353
,181,122,3,10907
,181,14,3,18502
,181,17,3,9785
,181,171,3,9424
,181,176,3,3316
,181,18,3,16187
,181,191,3,15416
,181,245,3,11329
,181,30,3,244
,181,315,3,16251
,181,37,3,16742
,181,5,3,7331
,181,7,3,14862
,181,87,3,19437
,1810,118,3,7592
,1811,118,3,10339
,1812,118,3,17397
,1813,118,3,314
,1814,118,3,37
,1815,118,3,6471
,1816,118,3,510
,1817,118,3,5772
,1818,118,3,12575
,1819,118,3,16244
,182,10,3,12912
,182,102,3,10281
,182,105,3,2506
,182,109,3,1996
,182,11,3,5681
,182,122,3,590
,182,14,3,2999
,182,164,3,15695
,182,17,3,3484
,182,171,3,14990
,182,18,3,10600
,182,191,3,3616
,182,243,3,16820
,182,315,3,1962
,182,37,3,1004
,182,38,3,9174
,182,7,3,879
,1820,118,3,18570
,1821,118,3,15736
,1822,118,3,21744
,1823,118,3,714
,1824,5,3,12618
,182A,105,3,13171
,183,10,3,22270
,183,102,3,18318
,183,105,3,6746
,183,109,3,1563
,183,11,3,21056
,183,122,3,7773
,183,164,3,12412
,183,17,3,18223
